tropes,url
Upgrade Artifact,https://tvtropes.org/pmwiki/pmwiki.php/Main/UpgradeArtifact
Uplifted Animal,https://tvtropes.org/pmwiki/pmwiki.php/Main/UpliftedAnimal
Ursine Aliens,https://tvtropes.org/pmwiki/pmwiki.php/Main/UrsineAliens
Used Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/UsedFuture
Useless Superpowers,https://tvtropes.org/pmwiki/pmwiki.php/Main/UselessSuperpowers
The Usual Adversaries,https://tvtropes.org/pmwiki/pmwiki.php/Main/TheUsualAdversaries
Uterine Replicator,https://tvtropes.org/pmwiki/pmwiki.php/Main/UterineReplicator
Utopia,https://tvtropes.org/pmwiki/pmwiki.php/Main/Utopia
Vampire Detective Series,https://tvtropes.org/pmwiki/pmwiki.php/Main/VampireDetectiveSeries
Vampire Fiction,https://tvtropes.org/pmwiki/pmwiki.php/Main/VampireFiction
Veganopia,https://tvtropes.org/pmwiki/pmwiki.php/Main/Veganopia
Venus Is Wet,https://tvtropes.org/pmwiki/pmwiki.php/Main/VenusIsWet
Vertebrate with Extra Limbs,https://tvtropes.org/pmwiki/pmwiki.php/Main/VertebrateWithExtraLimbs
Vertical Kidnapping,https://tvtropes.org/pmwiki/pmwiki.php/Main/VerticalKidnapping
Very Loosely Based on a True Story,https://tvtropes.org/pmwiki/pmwiki.php/Main/VeryLooselyBasedOnATrueStory
Vichy Earth,https://tvtropes.org/pmwiki/pmwiki.php/Main/VichyEarth
Vicious Cycle,https://tvtropes.org/pmwiki/pmwiki.php/Main/ViciousCycle
Video Phone,https://tvtropes.org/pmwiki/pmwiki.php/Main/VideoPhone
"A Villain Named ""Z__rg""",https://tvtropes.org/pmwiki/pmwiki.php/Main/AVillainNamedZrg
Villains Blend in Better,https://tvtropes.org/pmwiki/pmwiki.php/Main/VillainsBlendInBetter
Viral Transformation,https://tvtropes.org/pmwiki/pmwiki.php/Main/ViralTransformation
Virtual Celebrity,https://tvtropes.org/pmwiki/pmwiki.php/Main/VirtualCelebrity
Virtual Danger Denial,https://tvtropes.org/pmwiki/pmwiki.php/Main/VirtualDangerDenial
Virtual Sidekick,https://tvtropes.org/pmwiki/pmwiki.php/Main/VirtualSidekick
Virtual Training Simulation,https://tvtropes.org/pmwiki/pmwiki.php/Main/VirtualTrainingSimulation
The Virus,https://tvtropes.org/pmwiki/pmwiki.php/Main/TheVirus
Virus and Cure Names,https://tvtropes.org/pmwiki/pmwiki.php/Main/VirusAndCureNames
Virus-Victim Symptoms,https://tvtropes.org/pmwiki/pmwiki.php/Main/VirusVictimSymptoms
Voice of the Resistance,https://tvtropes.org/pmwiki/pmwiki.php/Main/VoiceOfTheResistance
Volcanic Veins,https://tvtropes.org/pmwiki/pmwiki.php/Main/VolcanicVeins
Wainscot Society,https://tvtropes.org/pmwiki/pmwiki.php/Main/WainscotSociety
Waking Up at the Morgue,https://tvtropes.org/pmwiki/pmwiki.php/Main/WakingUpAtTheMorgue
Walking Transplant,https://tvtropes.org/pmwiki/pmwiki.php/Main/WalkingTransplant
The Wall Around the World,https://tvtropes.org/pmwiki/pmwiki.php/Main/TheWallAroundTheWorld
Warrior vs. Sorcerer,https://tvtropes.org/pmwiki/pmwiki.php/Main/WarriorVersusSorcerer
Wave-Motion Gun,https://tvtropes.org/pmwiki/pmwiki.php/Main/WaveMotionGun
Wayback Trip,https://tvtropes.org/pmwiki/pmwiki.php/Main/WaybackTrip
Weaksauce Weakness,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeaksauceWeakness
Weaponized Exhaust,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeaponizedExhaust
Weaponized Teleportation,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeaponizedTeleportation
Weapons That Suck,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeaponsThatSuck
We Are as Mayflies,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeAreAsMayflies
We Can Rebuild Him,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeCanRebuildHim
Weirdness Search and Rescue,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeirdnessSearchAndRescue
Weird Science,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeirdScience
Wetware Body,https://tvtropes.org/pmwiki/pmwiki.php/Main/WetwareBody
Wetware CPU,https://tvtropes.org/pmwiki/pmwiki.php/Main/WetwareCPU
We Will All Fly in the Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeWillAllFlyInTheFuture
We Will Have Euthanasia in the Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeWillHaveEuthanasiaInTheFuture
We Will Have Perfect Health in the Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeWillHavePerfectHealthInTheFuture
We Will Not Have Appendixes in the Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeWillNotHaveAppendixesInTheFuture
We Will Not Use Photoshop in the Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeWillNotUsePhotoshopInTheFuture
We Will Not Use Stage Make-Up in the Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeWillNotUseStageMakeUpInTheFuture
We Will Use Manual Labor in the Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeWillUseManualLaborInTheFuture
We Will Wear Armor in the Future,https://tvtropes.org/pmwiki/pmwiki.php/Main/WeWillWearArmorInTheFuture
Whatevermancy,https://tvtropes.org/pmwiki/pmwiki.php/Main/Whatevermancy
What If the Baby Is Like Me,https://tvtropes.org/pmwiki/pmwiki.php/Main/WhatIfTheBabyIsLikeMe
"What Is This Thing You Call ""Love""?",https://tvtropes.org/pmwiki/pmwiki.php/Main/WhatIsThisThingYouCallLove
What Other Galaxies?,https://tvtropes.org/pmwiki/pmwiki.php/Main/WhatOtherGalaxies
What We Now Know to Be True,https://tvtropes.org/pmwiki/pmwiki.php/Main/WhatWeNowKnowToBeTrue
Which Me?,https://tvtropes.org/pmwiki/pmwiki.php/Main/WhichMe
Who Wants to Live Forever?,https://tvtropes.org/pmwiki/pmwiki.php/Main/WhoWantsToLiveForever
Who You Gonna Call?,https://tvtropes.org/pmwiki/pmwiki.php/Main/WhoYouGonnaCall
Why Am I Ticking?,https://tvtropes.org/pmwiki/pmwiki.php/Main/WhyAmITicking
The Wild Hunt,https://tvtropes.org/pmwiki/pmwiki.php/Main/TheWildHunt
Win to Exit,https://tvtropes.org/pmwiki/pmwiki.php/Main/WinToExit
Wishplosion,https://tvtropes.org/pmwiki/pmwiki.php/Main/Wishplosion
Witch Works,https://tvtropes.org/pmwiki/pmwiki.php/Main/WitchWorks
A Wizard Did It,https://tvtropes.org/pmwiki/pmwiki.php/Main/AWizardDidIt
Wizard Duel,https://tvtropes.org/pmwiki/pmwiki.php/Main/WizardDuel
Wizards from Outer Space,https://tvtropes.org/pmwiki/pmwiki.php/Main/WizardsFromOuterSpace
Wonder Twin Powers,https://tvtropes.org/pmwiki/pmwiki.php/Main/WonderTwinPowers
Words Do Not Make The Magic,https://tvtropes.org/pmwiki/pmwiki.php/Main/WordsDoNotMakeTheMagic
The World Is Not Ready,https://tvtropes.org/pmwiki/pmwiki.php/Main/TheWorldIsNotReady
World Shapes,https://tvtropes.org/pmwiki/pmwiki.php/Main/WorldShapes
World Sundering,https://tvtropes.org/pmwiki/pmwiki.php/Main/WorldSundering
World Tree,https://tvtropes.org/pmwiki/pmwiki.php/Main/WorldTree
World War III,https://tvtropes.org/pmwiki/pmwiki.php/Main/WorldWarIII
World War Whatever,https://tvtropes.org/pmwiki/pmwiki.php/Main/WorldWarWhatever
Worthless Yellow Rocks,https://tvtropes.org/pmwiki/pmwiki.php/Main/WorthlessYellowRocks
Wrong Time-Travel Savvy,https://tvtropes.org/pmwiki/pmwiki.php/Main/WrongTimeTravelSavvy
Xeno Nucleic Acid,https://tvtropes.org/pmwiki/pmwiki.php/Main/XenoNucleicAcid
The Xenophile,https://tvtropes.org/pmwiki/pmwiki.php/Main/TheXenophile
"Year Inside, Hour Outside",https://tvtropes.org/pmwiki/pmwiki.php/Main/YearInsideHourOutside
"Year Outside, Hour Inside",https://tvtropes.org/pmwiki/pmwiki.php/Main/YearOutsideHourInside
You No Take Candle,https://tvtropes.org/pmwiki/pmwiki.php/Main/YouNoTakeCandle
Your Magic's No Good Here,https://tvtropes.org/pmwiki/pmwiki.php/Main/YourMagicsNoGoodHere
Your Mind Makes It Real,https://tvtropes.org/pmwiki/pmwiki.php/Main/YourMindMakesItReal
Your Normal Is Our Taboo,https://tvtropes.org/pmwiki/pmwiki.php/Main/YourNormalIsOurTaboo
Your Universe or Mine?,https://tvtropes.org/pmwiki/pmwiki.php/Main/YourUniverseOrMine
You Sexy Beast,https://tvtropes.org/pmwiki/pmwiki.php/Main/YouSexyBeast
Zeerust,https://tvtropes.org/pmwiki/pmwiki.php/Main/Zeerust
Zeppelins from Another World,https://tvtropes.org/pmwiki/pmwiki.php/Main/ZeppelinsFromAnotherWorld
Zero-G Spot,https://tvtropes.org/pmwiki/pmwiki.php/Main/ZeroGSpot
Zeroth Law Rebellion,https://tvtropes.org/pmwiki/pmwiki.php/Main/ZerothLawRebellion
Zombie Stories,https://tvtropes.org/pmwiki/pmwiki.php/Main/ZombieStories
